STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN
USW00013873,5,18,16,33.94773,-83.32736,239,0,278,183
USW00013873,5,19,16,33.94773,-83.32736,239,417,211,167
USW00013873,5,20,16,33.94773,-83.32736,239,5,172,150
USW00013873,5,21,16,33.94773,-83.32736,239,25,267,156
USW00013873,5,22,16,33.94773,-83.32736,239,0,272,133
USW00013873,5,23,16,33.94773,-83.32736,239,0,283,111
USW00013873,5,24,16,33.94773,-83.32736,239,0,294,133
USW00013873,5,25,16,33.94773,-83.32736,239,0,311,144
USW00013873,5,26,16,33.94773,-83.32736,239,0,311,178
USW00013873,5,27,16,33.94773,-83.32736,239,0,300,200
USW00013873,5,28,16,33.94773,-83.32736,239,0,306,156
USW00013873,5,29,16,33.94773,-83.32736,239,0,272,183
USW00013873,5,30,16,33.94773,-83.32736,239,0,339,161
USW00013873,5,31,16,33.94773,-83.32736,239,41,344,189
USW00013873,6,1,16,33.94773,-83.32736,239,23,344,194
USW00013873,6,2,16,33.94773,-83.32736,239,28,328,194
USW00013873,6,3,16,33.94773,-83.32736,239,0,339,189
USW00013873,6,4,16,33.94773,-83.32736,239,0,339,217
USW00013873,6,5,16,33.94773,-83.32736,239,165,311,217
USW00013873,6,6,16,33.94773,-83.32736,239,0,267,217
USW00013873,6,7,16,33.94773,-83.32736,239,0,322,200
USW00013873,6,8,16,33.94773,-83.32736,239,0,311,144
USW00013873,6,9,16,33.94773,-83.32736,239,0,317,156
USW00013873,6,10,16,33.94773,-83.32736,239,0,344,167
USW00013873,6,11,16,33.94773,-83.32736,239,0,361,194
USW00013873,6,12,16,33.94773,-83.32736,239,30,350,228
USW00013873,6,13,16,33.94773,-83.32736,239,0,367,211
USW00013873,6,14,16,33.94773,-83.32736,239,155,367,217
USW00013873,6,15,16,33.94773,-83.32736,239,0,333,217
USW00013873,6,16,16,33.94773,-83.32736,239,0,350,222
USW00013873,6,17,16,33.94773,-83.32736,239,20,356,222
USW00013873,6,18,16,33.94773,-83.32736,239,0,278,200
USW00013873,6,19,16,33.94773,-83.32736,239,0,311,172
USW00013873,6,20,16,33.94773,-83.32736,239,0,322,150
USW00013873,6,21,16,33.94773,-83.32736,239,0,356,172
USW00013873,6,22,16,33.94773,-83.32736,239,0,361,228
USW00013873,6,23,16,33.94773,-83.32736,239,0,367,217
USW00013873,6,24,16,33.94773,-83.32736,239,0,367,244
USW00013873,6,25,16,33.94773,-83.32736,239,0,383,222
USW00013873,6,26,16,33.94773,-83.32736,239,0,350,233
USW00013873,6,27,16,33.94773,-83.32736,239,475,367,217
USW00013873,6,28,16,33.94773,-83.32736,239,46,317,211
USW00013873,6,29,16,33.94773,-83.32736,239,5,344,200
USW00013873,6,30,16,33.94773,-83.32736,239,91,339,206
USW00013873,7,1,16,33.94773,-83.32736,239,0,339,217
USW00013873,7,2,16,33.94773,-83.32736,239,0,356,206
USW00013873,7,3,16,33.94773,-83.32736,239,0,361,217
USW00013873,7,4,16,33.94773,-83.32736,239,0,361,239
USW00013873,7,5,16,33.94773,-83.32736,239,10,333,228
USW00013873,7,6,16,33.94773,-83.32736,239,28,328,217
USW00013873,7,7,16,33.94773,-83.32736,239,0,344,217
USW00013873,7,8,16,33.94773,-83.32736,239,0,367,233
USW00013873,7,9,16,33.94773,-83.32736,239,0,350,228
USW00013873,7,10,16,33.94773,-83.32736,239,0,356,222
USW00013873,7,11,16,33.94773,-83.32736,239,0,350,211
USW00013873,7,12,16,33.94773,-83.32736,239,0,350,200
USW00013873,7,13,16,33.94773,-83.32736,239,0,361,217
USW00013873,7,14,16,33.94773,-83.32736,239,0,372,228
USW00013873,7,15,16,33.94773,-83.32736,239,0,361,228
USW00013873,7,16,16,33.94773,-83.32736,239,5,328,217
USW00013873,7,17,16,33.94773,-83.32736,239,0,361,206
USW00013873,7,18,16,33.94773,-83.32736,239,25,350,217
USW00013873,7,19,16,33.94773,-83.32736,239,0,372,222
USW00013873,7,20,16,33.94773,-83.32736,239,0,372,211
USW00013873,7,21,16,33.94773,-83.32736,239,15,361,211
USW00013873,7,22,16,33.94773,-83.32736,239,0,344,200
USW00013873,7,23,16,33.94773,-83.32736,239,5,361,228
USW00013873,7,24,16,33.94773,-83.32736,239,0,378,222
USW00013873,7,25,16,33.94773,-83.32736,239,0,383,239
USW00013873,7,26,16,33.94773,-83.32736,239,0,383,233
USW00013873,7,27,16,33.94773,-83.32736,239,0,356,233
USW00013873,7,28,16,33.94773,-83.32736,239,3,344,228
USW00013873,7,29,16,33.94773,-83.32736,239,0,356,233
USW00013873,7,30,16,33.94773,-83.32736,239,18,356,233
USW00013873,7,31,16,33.94773,-83.32736,239,297,372,222
USW00013873,8,1,16,33.94773,-83.32736,239,173,344,222
USW00013873,8,2,16,33.94773,-83.32736,239,38,350,228
USW00013873,8,3,16,33.94773,-83.32736,239,0,333,228
USW00013873,8,4,16,33.94773,-83.32736,239,1262,322,222
USW00013873,8,5,16,33.94773,-83.32736,239,0,333,233
USW00013873,8,6,16,33.94773,-83.32736,239,0,367,228
USW00013873,8,7,16,33.94773,-83.32736,239,10,356,228
USW00013873,8,8,16,33.94773,-83.32736,239,0,322,233
USW00013873,8,9,16,33.94773,-83.32736,239,0,328,233
USW00013873,8,10,16,33.94773,-83.32736,239,13,328,233
USW00013873,8,11,16,33.94773,-83.32736,239,30,333,228
USW00013873,8,12,16,33.94773,-83.32736,239,0,322,239
USW00013873,8,13,16,33.94773,-83.32736,239,0,344,228
USW00013873,8,14,16,33.94773,-83.32736,239,10,350,222
USW00013873,8,15,16,33.94773,-83.32736,239,20,339,211
USW00013873,8,16,16,33.94773,-83.32736,239,8,344,228
USW00013873,8,17,16,33.94773,-83.32736,239,442,350,211
USW00013873,8,18,16,33.94773,-83.32736,239,168,350,217
USW00013873,8,19,16,33.94773,-83.32736,239,168,333,217
USW00013873,8,20,16,33.94773,-83.32736,239,124,311,228
USW00013873,8,21,16,33.94773,-83.32736,239,3,317,228
USW00013873,8,22,16,33.94773,-83.32736,239,0,317,217
USW00013873,8,23,16,33.94773,-83.32736,239,0,322,217
USW00013873,8,24,16,33.94773,-83.32736,239,64,289,217
USW00013873,8,25,16,33.94773,-83.32736,239,0,333,206
USW00013873,8,26,16,33.94773,-83.32736,239,33,344,222
USW00013873,8,27,16,33.94773,-83.32736,239,0,333,217
USW00013873,8,28,16,33.94773,-83.32736,239,0,333,228
USW00013873,8,29,16,33.94773,-83.32736,239,0,328,217
USW00013873,8,30,16,33.94773,-83.32736,239,0,322,200
USW00013873,8,31,16,33.94773,-83.32736,239,0,333,206
USW00013873,9,1,16,33.94773,-83.32736,239,0,333,211
USW00013873,9,2,16,33.94773,-83.32736,239,46,244,189
USW00013873,9,3,16,33.94773,-83.32736,239,0,300,156
USW00013873,9,4,16,33.94773,-83.32736,239,0,306,194
USW00013873,9,5,16,33.94773,-83.32736,239,0,311,183
USW00013873,9,6,16,33.94773,-83.32736,239,0,344,172
USW00013873,9,7,16,33.94773,-83.32736,239,0,350,194
USW00013873,9,8,16,33.94773,-83.32736,239,0,356,183
USW00013873,9,9,16,33.94773,-83.32736,239,0,350,189
USW00013873,9,10,16,33.94773,-83.32736,239,0,344,189
USW00013873,9,11,16,33.94773,-83.32736,239,0,344,206
USW00013873,9,12,16,33.94773,-83.32736,239,0,328,206
USW00013873,9,13,16,33.94773,-83.32736,239,0,322,200
USW00013873,9,14,16,33.94773,-83.32736,239,0,339,206
USW00013873,9,15,16,33.94773,-83.32736,239,0,350,189
USW00013873,9,16,16,33.94773,-83.32736,239,0,328,189
USW00013873,9,17,16,33.94773,-83.32736,239,0,322,178
USW00013873,9,18,16,33.94773,-83.32736,239,229,289,194
USW00013873,9,19,16,33.94773,-83.32736,239,0,328,211
USW00013873,9,20,16,33.94773,-83.32736,239,0,322,200
USW00013873,9,21,16,33.94773,-83.32736,239,0,328,183
USW00013873,9,22,16,33.94773,-83.32736,239,0,311,189
USW00013873,9,23,16,33.94773,-83.32736,239,0,317,194
USW00013873,9,24,16,33.94773,-83.32736,239,0,339,189
USW00013873,9,25,16,33.94773,-83.32736,239,0,344,178
USW00013873,9,26,16,33.94773,-83.32736,239,30,311,189
USW00013873,9,27,16,33.94773,-83.32736,239,5,322,189
USW00013873,9,28,16,33.94773,-83.32736,239,0,322,178
USW00013873,9,29,16,33.94773,-83.32736,239,0,294,133
USW00013873,9,30,16,33.94773,-83.32736,239,0,261,100
USW00013873,10,1,16,33.94773,-83.32736,239,0,278,94
USW00013873,10,2,16,33.94773,-83.32736,239,0,289,117
USW00013873,10,3,16,33.94773,-83.32736,239,0,306,156
USW00013873,10,4,16,33.94773,-83.32736,239,0,294,161
USW00013873,10,5,16,33.94773,-83.32736,239,0,283,156
USW00013873,10,6,16,33.94773,-83.32736,239,0,283,144
USW00013873,10,7,16,33.94773,-83.32736,239,3,222,194
USW00013873,10,8,16,33.94773,-83.32736,239,0,333,172
USW00013873,10,9,16,33.94773,-83.32736,239,0,294,100
USW00013873,10,10,16,33.94773,-83.32736,239,0,250,72
USW00013873,10,11,16,33.94773,-83.32736,239,0,239,83
USW00013873,10,12,16,33.94773,-83.32736,239,0,256,72
USW00013873,10,13,16,33.94773,-83.32736,239,0,294,94
USW00013873,10,14,16,33.94773,-83.32736,239,0,272,128
USW00013873,10,15,16,33.94773,-83.32736,239,5,233,156
USW00013873,10,16,16,33.94773,-83.32736,239,0,289,150
USW00013873,10,17,16,33.94773,-83.32736,239,0,294,128
USW00013873,10,18,16,33.94773,-83.32736,239,0,311,150
USW00013873,10,19,16,33.94773,-83.32736,239,0,328,150
USW00013873,10,20,16,33.94773,-83.32736,239,0,322,156
USW00013873,10,21,16,33.94773,-83.32736,239,0,217,111
USW00013873,10,22,16,33.94773,-83.32736,239,0,206,67
USW00013873,10,23,16,33.94773,-83.32736,239,0,250,67
USW00013873,10,24,16,33.94773,-83.32736,239,0,283,78
USW00013873,10,25,16,33.94773,-83.32736,239,0,250,89
USW00013873,10,26,16,33.94773,-83.32736,239,0,250,78
USW00013873,10,27,16,33.94773,-83.32736,239,0,278,117
USW00013873,10,28,16,33.94773,-83.32736,239,0,306,128
USW00013873,10,29,16,33.94773,-83.32736,239,0,300,106
USW00013873,10,30,16,33.94773,-83.32736,239,0,306,111
USW00013873,10,31,16,33.94773,-83.32736,239,0,311,122
USW00013873,11,1,16,33.94773,-83.32736,239,0,278,128
USW00013873,11,2,16,33.94773,-83.32736,239,0,272,144
USW00013873,11,3,16,33.94773,-83.32736,239,0,294,122
USW00013873,11,4,16,33.94773,-83.32736,239,0,267,117
USW00013873,11,5,16,33.94773,-83.32736,239,0,222,72
USW00013873,11,6,16,33.94773,-83.32736,239,0,233,44
USW00013873,11,7,16,33.94773,-83.32736,239,0,233,50
USW00013873,11,8,16,33.94773,-83.32736,239,0,200,44
USW00013873,11,9,16,33.94773,-83.32736,239,0,228,78
USW00013873,11,10,16,33.94773,-83.32736,239,0,211,22
USW00013873,11,11,16,33.94773,-83.32736,239,0,250,44
USW00013873,11,12,16,33.94773,-83.32736,239,0,172,78
USW00013873,11,13,16,33.94773,-83.32736,239,84,106,39
USW00013873,11,14,16,33.94773,-83.32736,239,0,206,6
USW00013873,11,15,16,33.94773,-83.32736,239,0,206,28
USW00013873,11,16,16,33.94773,-83.32736,239,0,233,56
USW00013873,11,17,16,33.94773,-83.32736,239,0,250,39
USW00013873,11,18,16,33.94773,-83.32736,239,0,267,44
USW00013873,11,19,16,33.94773,-83.32736,239,0,172,44
USW00013873,11,20,16,33.94773,-83.32736,239,0,156,6
USW00013873,11,21,16,33.94773,-83.32736,239,0,183,17
USW00013873,11,22,16,33.94773,-83.32736,239,0,183,-16
USW00013873,11,23,16,33.94773,-83.32736,239,0,200,22
USW00013873,11,24,16,33.94773,-83.32736,239,0,244,89
USW00013873,11,25,16,33.94773,-83.32736,239,0,250,89
USW00013873,11,26,16,33.94773,-83.32736,239,0,194,33
USW00013873,11,27,16,33.94773,-83.32736,239,0,150,-5
USW00013873,11,28,16,33.94773,-83.32736,239,0,217,44
USW00013873,11,29,16,33.94773,-83.32736,239,328,200,150
USW00013873,11,30,16,33.94773,-83.32736,239,157,222,128
USW00013873,12,1,16,33.94773,-83.32736,239,0,161,50
USW00013873,12,2,16,33.94773,-83.32736,239,0,178,17
USW00013873,12,3,16,33.94773,-83.32736,239,13,139,22
USW00013873,12,4,16,33.94773,-83.32736,239,201,78,61
USW00013873,12,5,16,33.94773,-83.32736,239,193,111,61
USW00013873,12,6,16,33.94773,-83.32736,239,69,111,100
USW00013873,12,7,16,33.94773,-83.32736,239,0,117,44
USW00013873,12,8,16,33.94773,-83.32736,239,0,100,22
USW00013873,12,9,16,33.94773,-83.32736,239,0,89,-27
USW00013873,12,10,16,33.94773,-83.32736,239,0,94,-49
USW00013873,12,11,16,33.94773,-83.32736,239,0,72,-38
USW00013873,12,12,16,33.94773,-83.32736,239,0,172,28
USW00013873,12,13,16,33.94773,-83.32736,239,23,100,72
USW00013873,12,14,16,33.94773,-83.32736,239,0,144,33
USW00013873,12,15,16,33.94773,-83.32736,239,0,100,-16
USW00013873,12,16,16,33.94773,-83.32736,239,0,56,-32
USW00013873,12,17,16,33.94773,-83.32736,239,0,100,11
USW00013873,12,18,16,33.94773,-83.32736,239,23,239,44
USW00013873,12,19,16,33.94773,-83.32736,239,13,78,39
USW00013873,12,20,16,33.94773,-83.32736,239,0,94,0
USW00013873,12,21,16,33.94773,-83.32736,239,0,161,-38
USW00013873,12,22,16,33.94773,-83.32736,239,0,200,56
USW00013873,12,23,16,33.94773,-83.32736,239,0,156,33
USW00013873,12,24,16,33.94773,-83.32736,239,0,206,83
USW00013873,12,25,16,33.94773,-83.32736,239,0,239,67
USW00013873,12,26,16,33.94773,-83.32736,239,13,139,117
USW00013873,12,27,16,33.94773,-83.32736,239,0,233,117
USW00013873,12,28,16,33.94773,-83.32736,239,0,183,78
USW00013873,12,29,16,33.94773,-83.32736,239,46,178,61
USW00013873,12,30,16,33.94773,-83.32736,239,0,111,-10
USW00013873,12,31,16,33.94773,-83.32736,239,23,94,-16
USW00013873,1,1,17,33.94773,-83.32736,239,157,89,44
USW00013873,1,2,17,33.94773,-83.32736,239,305,128,89
USW00013873,1,3,17,33.94773,-83.32736,239,86,183,117
USW00013873,1,4,17,33.94773,-83.32736,239,0,139,44
USW00013873,1,5,17,33.94773,-83.32736,239,0,144,-21
USW00013873,1,6,17,33.94773,-83.32736,239,137,89,28
USW00013873,1,7,17,33.94773,-83.32736,239,38,44,-43
USW00013873,1,8,17,33.94773,-83.32736,239,0,44,-82
USW00013873,1,9,17,33.94773,-83.32736,239,0,67,-66
USW00013873,1,10,17,33.94773,-83.32736,239,0,139,-43
USW00013873,1,11,17,33.94773,-83.32736,239,0,228,83
USW00013873,1,12,17,33.94773,-83.32736,239,0,239,72
USW00013873,1,13,17,33.94773,-83.32736,239,0,261,89
USW00013873,1,14,17,33.94773,-83.32736,239,0,222,94
USW00013873,1,15,17,33.94773,-83.32736,239,0,244,78
USW00013873,1,16,17,33.94773,-83.32736,239,0,178,89
USW00013873,1,17,17,33.94773,-83.32736,239,0,244,128
USW00013873,1,18,17,33.94773,-83.32736,239,0,250,139
USW00013873,1,19,17,33.94773,-83.32736,239,3,206,89
USW00013873,1,20,17,33.94773,-83.32736,239,28,250,133
USW00013873,1,21,17,33.94773,-83.32736,239,554,156,128
USW00013873,1,22,17,33.94773,-83.32736,239,318,178,106
USW00013873,1,23,17,33.94773,-83.32736,239,5,178,61
USW00013873,1,24,17,33.94773,-83.32736,239,0,189,61
USW00013873,1,25,17,33.94773,-83.32736,239,0,233,28
USW00013873,1,26,17,33.94773,-83.32736,239,23,172,61
USW00013873,1,27,17,33.94773,-83.32736,239,0,100,6
USW00013873,1,28,17,33.94773,-83.32736,239,0,122,-16
USW00013873,1,29,17,33.94773,-83.32736,239,0,128,0
USW00013873,1,30,17,33.94773,-83.32736,239,0,133,-5
USW00013873,1,31,17,33.94773,-83.32736,239,0,228,11
USW00013873,2,1,17,33.94773,-83.32736,239,0,222,94
USW00013873,2,2,17,33.94773,-83.32736,239,0,222,83
USW00013873,2,3,17,33.94773,-83.32736,239,15,178,33
USW00013873,2,4,17,33.94773,-83.32736,239,0,100,-16
USW00013873,2,5,17,33.94773,-83.32736,239,5,150,-16
USW00013873,2,6,17,33.94773,-83.32736,239,0,189,33
USW00013873,2,7,17,33.94773,-83.32736,239,147,200,67
USW00013873,2,8,17,33.94773,-83.32736,239,0,172,128
USW00013873,2,9,17,33.94773,-83.32736,239,5,167,17
USW00013873,2,10,17,33.94773,-83.32736,239,0,161,-21
USW00013873,2,11,17,33.94773,-83.32736,239,0,222,28
USW00013873,2,12,17,33.94773,-83.32736,239,0,244,167
USW00013873,2,13,17,33.94773,-83.32736,239,0,228,61
USW00013873,2,14,17,33.94773,-83.32736,239,0,228,0
USW00013873,2,15,17,33.94773,-83.32736,239,109,172,56
USW00013873,2,16,17,33.94773,-83.32736,239,0,161,17
USW00013873,2,17,17,33.94773,-83.32736,239,0,228,6
USW00013873,2,18,17,33.94773,-83.32736,239,10,144,72
USW00013873,2,19,17,33.94773,-83.32736,239,0,233,67
USW00013873,2,20,17,33.94773,-83.32736,239,0,233,56
USW00013873,2,21,17,33.94773,-83.32736,239,0,217,94
USW00013873,2,22,17,33.94773,-83.32736,239,0,194,139
USW00013873,2,23,17,33.94773,-83.32736,239,0,261,106
USW00013873,2,24,17,33.94773,-83.32736,239,0,267,100
USW00013873,2,25,17,33.94773,-83.32736,239,0,217,78
USW00013873,2,26,17,33.94773,-83.32736,239,0,183,11
USW00013873,2,27,17,33.94773,-83.32736,239,10,167,33
USW00013873,2,28,17,33.94773,-83.32736,239,0,244,78
USW00013873,3,1,17,33.94773,-83.32736,239,81,261,133
USW00013873,3,2,17,33.94773,-83.32736,239,0,167,50
USW00013873,3,3,17,33.94773,-83.32736,239,0,167,6
USW00013873,3,4,17,33.94773,-83.32736,239,0,172,-21
USW00013873,3,5,17,33.94773,-83.32736,239,0,206,0
USW00013873,3,6,17,33.94773,-83.32736,239,0,228,100
USW00013873,3,7,17,33.94773,-83.32736,239,66,233,106
USW00013873,3,8,17,33.94773,-83.32736,239,0,233,100
USW00013873,3,9,17,33.94773,-83.32736,239,0,256,28
USW00013873,3,10,17,33.94773,-83.32736,239,53,233,89
USW00013873,3,11,17,33.94773,-83.32736,239,8,167,11
USW00013873,3,12,17,33.94773,-83.32736,239,79,83,-10
USW00013873,3,13,17,33.94773,-83.32736,239,36,50,-10
USW00013873,3,14,17,33.94773,-83.32736,239,18,106,0
USW00013873,3,15,17,33.94773,-83.32736,239,0,72,-27
USW00013873,3,16,17,33.94773,-83.32736,239,0,139,-49
USW00013873,3,17,17,33.94773,-83.32736,239,0,189,-16
USW00013873,3,18,17,33.94773,-83.32736,239,33,217,117
USW00013873,3,19,17,33.94773,-83.32736,239,0,194,56
USW00013873,3,20,17,33.94773,-83.32736,239,0,250,33
USW00013873,3,21,17,33.94773,-83.32736,239,521,311,122
USW00013873,3,22,17,33.94773,-83.32736,239,0,228,122
USW00013873,3,23,17,33.94773,-83.32736,239,0,189,72
USW00013873,3,24,17,33.94773,-83.32736,239,0,244,100
USW00013873,3,25,17,33.94773,-83.32736,239,0,250,106
USW00013873,3,26,17,33.94773,-83.32736,239,13,278,144
USW00013873,3,27,17,33.94773,-83.32736,239,130,267,150
USW00013873,3,28,17,33.94773,-83.32736,239,0,283,156
USW00013873,3,29,17,33.94773,-83.32736,239,0,294,111
USW00013873,3,30,17,33.94773,-83.32736,239,51,278,150
USW00013873,3,31,17,33.94773,-83.32736,239,8,239,144
USW00013873,4,1,17,33.94773,-83.32736,239,0,272,100
USW00013873,4,2,17,33.94773,-83.32736,239,0,272,117
USW00013873,4,3,17,33.94773,-83.32736,239,175,211,144
USW00013873,4,4,17,33.94773,-83.32736,239,0,283,156
USW00013873,4,5,17,33.94773,-83.32736,239,899,183,133
USW00013873,4,6,17,33.94773,-83.32736,239,0,172,67
USW00013873,4,7,17,33.94773,-83.32736,239,0,183,61
USW00013873,4,8,17,33.94773,-83.32736,239,0,222,17
USW00013873,4,9,17,33.94773,-83.32736,239,0,256,28
USW00013873,4,10,17,33.94773,-83.32736,239,0,267,78
USW00013873,4,11,17,33.94773,-83.32736,239,0,283,122
USW00013873,4,12,17,33.94773,-83.32736,239,0,278,117
USW00013873,4,13,17,33.94773,-83.32736,239,0,289,117
USW00013873,4,14,17,33.94773,-83.32736,239,0,289,161
USW00013873,4,15,17,33.94773,-83.32736,239,0,283,133
USW00013873,4,16,17,33.94773,-83.32736,239,0,278,156
USW00013873,4,17,17,33.94773,-83.32736,239,5,294,128
USW00013873,4,18,17,33.94773,-83.32736,239,0,267,150
USW00013873,4,19,17,33.94773,-83.32736,239,15,239,161
USW00013873,4,20,17,33.94773,-83.32736,239,0,294,156
USW00013873,4,21,17,33.94773,-83.32736,239,0,311,156
USW00013873,4,22,17,33.94773,-83.32736,239,0,294,156
USW00013873,4,23,17,33.94773,-83.32736,239,640,189,111
USW00013873,4,24,17,33.94773,-83.32736,239,8,183,106
USW00013873,4,25,17,33.94773,-83.32736,239,0,267,111
USW00013873,4,26,17,33.94773,-83.32736,239,0,294,111
USW00013873,4,27,17,33.94773,-83.32736,239,0,261,144
USW00013873,4,28,17,33.94773,-83.32736,239,0,294,161
USW00013873,4,29,17,33.94773,-83.32736,239,0,311,178
USW00013873,4,30,17,33.94773,-83.32736,239,0,294,200
USW00013873,5,1,17,33.94773,-83.32736,239,23,250,133
USW00013873,5,2,17,33.94773,-83.32736,239,0,267,94
USW00013873,5,3,17,33.94773,-83.32736,239,0,294,100
USW00013873,5,4,17,33.94773,-83.32736,239,183,211,144
USW00013873,5,5,17,33.94773,-83.32736,239,0,156,94
USW00013873,5,6,17,33.94773,-83.32736,239,30,233,72
USW00013873,5,7,17,33.94773,-83.32736,239,0,217,78
USW00013873,5,8,17,33.94773,-83.32736,239,0,272,78
USW00013873,5,9,17,33.94773,-83.32736,239,0,306,128
USW00013873,5,10,17,33.94773,-83.32736,239,0,317,144
USW00013873,5,11,17,33.94773,-83.32736,239,0,311,167
USW00013873,5,12,17,33.94773,-83.32736,239,18,289,172
USW00013873,5,13,17,33.94773,-83.32736,239,0,250,161
USW00013873,5,14,17,33.94773,-83.32736,239,0,289,139
USW00013873,5,15,17,33.94773,-83.32736,239,0,322,128
USW00013873,5,16,17,33.94773,-83.32736,239,0,328,156
USW00013873,5,17,17,33.94773,-83.32736,239,0,322,172
USW00013873,5,18,17,33.94773,-83.32736,239,0,317,200
USW00013873,5,19,17,33.94773,-83.32736,239,0,333,189
USW00013873,5,20,17,33.94773,-83.32736,239,127,328,183
USW00013873,5,21,17,33.94773,-83.32736,239,615,272,189
USW00013873,5,22,17,33.94773,-83.32736,239,56,272,189
USW00013873,5,23,17,33.94773,-83.32736,239,274,233,178
USW00013873,5,24,17,33.94773,-83.32736,239,64,250,150
USW00013873,5,25,17,33.94773,-83.32736,239,0,233,133
USW00013873,5,26,17,33.94773,-83.32736,239,0,289,117
USW00013873,5,27,17,33.94773,-83.32736,239,0,306,161
USW00013873,5,28,17,33.94773,-83.32736,239,36,306,183
USW00013873,5,29,17,33.94773,-83.32736,239,74,300,189
USW00013873,5,30,17,33.94773,-83.32736,239,0,256,194
USW00013873,5,31,17,33.94773,-83.32736,239,86,294,189
USW00013873,6,1,17,33.94773,-83.32736,239,0,311,178
USW00013873,6,2,17,33.94773,-83.32736,239,0,317,183
USW00013873,6,3,17,33.94773,-83.32736,239,0,322,178
USW00013873,6,4,17,33.94773,-83.32736,239,99,283,206
USW00013873,6,5,17,33.94773,-83.32736,239,160,278,211
USW00013873,6,6,17,33.94773,-83.32736,239,0,278,200
USW00013873,6,7,17,33.94773,-83.32736,239,0,278,172
USW00013873,6,8,17,33.94773,-83.32736,239,0,278,156
USW00013873,6,9,17,33.94773,-83.32736,239,0,306,161
USW00013873,6,10,17,33.94773,-83.32736,239,0,311,172
USW00013873,6,11,17,33.94773,-83.32736,239,0,311,167
USW00013873,6,12,17,33.94773,-83.32736,239,0,300,200
USW00013873,6,13,17,33.94773,-83.32736,239,0,322,194
USW00013873,6,14,17,33.94773,-83.32736,239,99,333,200
USW00013873,6,15,17,33.94773,-83.32736,239,165,333,206
USW00013873,6,16,17,33.94773,-83.32736,239,0,311,200
USW00013873,6,17,17,33.94773,-83.32736,239,0,322,200
USW00013873,6,18,17,33.94773,-83.32736,239,10,306,206
USW00013873,6,19,17,33.94773,-83.32736,239,15,317,200
USW00013873,6,20,17,33.94773,-83.32736,239,361,239,206
USW00013873,6,21,17,33.94773,-83.32736,239,0,283,206
USW00013873,6,22,17,33.94773,-83.32736,239,381,289,211
USW00013873,6,23,17,33.94773,-83.32736,239,3,322,222
USW00013873,6,24,17,33.94773,-83.32736,239,399,300,211
USW00013873,6,25,17,33.94773,-83.32736,239,0,294,200
USW00013873,6,26,17,33.94773,-83.32736,239,0,300,167
USW00013873,6,27,17,33.94773,-83.32736,239,0,306,172
USW00013873,6,28,17,33.94773,-83.32736,239,0,306,161
USW00013873,6,29,17,33.94773,-83.32736,239,300,294,189
USW00013873,6,30,17,33.94773,-83.32736,239,124,272,211
USW00013873,7,1,17,33.94773,-83.32736,239,259,322,200
USW00013873,7,2,17,33.94773,-83.32736,239,147,322,200
USW00013873,7,3,17,33.94773,-83.32736,239,127,311,206
USW00013873,7,4,17,33.94773,-83.32736,239,10,333,200
USW00013873,7,5,17,33.94773,-83.32736,239,0,339,206
USW00013873,7,6,17,33.94773,-83.32736,239,0,333,211
USW00013873,7,7,17,33.94773,-83.32736,239,20,328,211
USW00013873,7,8,17,33.94773,-83.32736,239,0,333,217
USW00013873,7,9,17,33.94773,-83.32736,239,0,322,200
USW00013873,7,10,17,33.94773,-83.32736,239,18,322,206
USW00013873,7,11,17,33.94773,-83.32736,239,0,322,206
USW00013873,7,12,17,33.94773,-83.32736,239,0,333,206
USW00013873,7,13,17,33.94773,-83.32736,239,0,344,228
USW00013873,7,14,17,33.94773,-83.32736,239,0,339,222
USW00013873,7,15,17,33.94773,-83.32736,239,0,344,217
USW00013873,7,16,17,33.94773,-83.32736,239,0,306,217
USW00013873,7,17,17,33.94773,-83.32736,239,3,322,217
USW00013873,7,18,17,33.94773,-83.32736,239,0,333,217
USW00013873,7,19,17,33.94773,-83.32736,239,0,350,217
USW00013873,7,20,17,33.94773,-83.32736,239,0,356,217
USW00013873,7,21,17,33.94773,-83.32736,239,0,367,222
USW00013873,7,22,17,33.94773,-83.32736,239,0,356,217
USW00013873,7,23,17,33.94773,-83.32736,239,79,361,217
USW00013873,7,24,17,33.94773,-83.32736,239,3,339,222
USW00013873,7,25,17,33.94773,-83.32736,239,0,339,217
USW00013873,7,26,17,33.94773,-83.32736,239,38,344,217
USW00013873,7,27,17,33.94773,-83.32736,239,76,333,206
USW00013873,7,28,17,33.94773,-83.32736,239,3,322,217
USW00013873,7,29,17,33.94773,-83.32736,239,0,333,222
USW00013873,7,30,17,33.94773,-83.32736,239,0,311,178
USW00013873,7,31,17,33.94773,-83.32736,239,0,317,161
USW00013873,8,1,17,33.94773,-83.32736,239,0,317,156
USW00013873,8,2,17,33.94773,-83.32736,239,0,317,189
USW00013873,8,3,17,33.94773,-83.32736,239,0,300,189
USW00013873,8,4,17,33.94773,-83.32736,239,79,322,200
USW00013873,8,5,17,33.94773,-83.32736,239,3,328,206
USW00013873,8,6,17,33.94773,-83.32736,239,201,333,183
USW00013873,8,7,17,33.94773,-83.32736,239,145,317,217
USW00013873,8,8,17,33.94773,-83.32736,239,122,261,206
USW00013873,8,9,17,33.94773,-83.32736,239,46,261,211
