STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN,GHI
USW00014922,3,23,1,44.88523,-93.23133,254.5,0,11,-89,245.25
USW00014922,3,24,1,44.88523,-93.23133,254.5,0,-56,-117,236.46
USW00014922,3,25,1,44.88523,-93.23133,254.5,0,-61,-128,259.46
USW00014922,3,26,1,44.88523,-93.23133,254.5,0,-11,-117,264.04
USW00014922,3,27,1,44.88523,-93.23133,254.5,0,22,-106,264
USW00014922,3,28,1,44.88523,-93.23133,254.5,36,39,-39,148
USW00014922,3,29,1,44.88523,-93.23133,254.5,0,33,-6,83.71
USW00014922,3,30,1,44.88523,-93.23133,254.5,5,50,11,111.67
USW00014922,3,31,1,44.88523,-93.23133,254.5,74,56,-17,185.54
USW00014922,4,1,1,44.88523,-93.23133,254.5,0,67,-44,264.04
USW00014922,4,2,1,44.88523,-93.23133,254.5,58,72,0,217.62
USW00014922,4,3,1,44.88523,-93.23133,254.5,0,89,-6,184.79
USW00014922,4,4,1,44.88523,-93.23133,254.5,0,122,17,229.42
USW00014922,4,5,1,44.88523,-93.23133,254.5,33,89,39,84.25
USW00014922,4,6,1,44.88523,-93.23133,254.5,381,111,39,190.92
USW00014922,4,7,1,44.88523,-93.23133,254.5,64,156,39,94.83
USW00014922,4,8,1,44.88523,-93.23133,254.5,0,122,28,244.75
USW00014922,4,9,1,44.88523,-93.23133,254.5,0,100,22,166.83
USW00014922,4,10,1,44.88523,-93.23133,254.5,66,144,39,176.5
USW00014922,4,11,1,44.88523,-93.23133,254.5,241,111,72,73.67
USW00014922,4,12,1,44.88523,-93.23133,254.5,3,100,39,124.96
USW00014922,4,13,1,44.88523,-93.23133,254.5,3,133,-6,229.62
USW00014922,4,14,1,44.88523,-93.23133,254.5,5,172,17,265.04
USW00014922,4,15,1,44.88523,-93.23133,254.5,71,111,-22,235.58
USW00014922,4,16,1,44.88523,-93.23133,254.5,0,22,-39,146.25
USW00014922,4,17,1,44.88523,-93.23133,254.5,0,94,-11,299.04
USW00014922,4,18,1,44.88523,-93.23133,254.5,0,139,-11,290.92
USW00014922,4,19,1,44.88523,-93.23133,254.5,64,178,61,190.12
USW00014922,4,20,1,44.88523,-93.23133,254.5,8,217,111,226.25
USW00014922,4,21,1,44.88523,-93.23133,254.5,168,150,61,96.62
USW00014922,4,22,1,44.88523,-93.23133,254.5,561,100,28,64.67
USW00014922,4,23,1,44.88523,-93.23133,254.5,18,72,28,97.75
USW00014922,4,24,1,44.88523,-93.23133,254.5,8,172,6,279.42
USW00014922,4,25,1,44.88523,-93.23133,254.5,0,211,39,299.12
USW00014922,4,26,1,44.88523,-93.23133,254.5,0,250,128,301.04
USW00014922,4,27,1,44.88523,-93.23133,254.5,0,233,78,302.79
USW00014922,4,28,1,44.88523,-93.23133,254.5,0,233,128,257.33
USW00014922,4,29,1,44.88523,-93.23133,254.5,0,289,156,289.38
USW00014922,4,30,1,44.88523,-93.23133,254.5,28,228,133,141.96
USW00014922,5,1,1,44.88523,-93.23133,254.5,56,272,117,258.17
USW00014922,5,2,1,44.88523,-93.23133,254.5,10,200,133,139.42
USW00014922,5,3,1,44.88523,-93.23133,254.5,0,156,128,142
USW00014922,5,4,1,44.88523,-93.23133,254.5,0,178,100,172.25
USW00014922,5,5,1,44.88523,-93.23133,254.5,25,139,106,118.29
USW00014922,5,6,1,44.88523,-93.23133,254.5,246,200,117,134.71
USW00014922,5,7,1,44.88523,-93.23133,254.5,0,178,89,276.58
USW00014922,5,8,1,44.88523,-93.23133,254.5,0,189,94,336.83
USW00014922,5,9,1,44.88523,-93.23133,254.5,10,244,94,177.17
USW00014922,5,10,1,44.88523,-93.23133,254.5,38,200,111,153.79
USW00014922,5,11,1,44.88523,-93.23133,254.5,0,172,89,227.29
USW00014922,5,12,1,44.88523,-93.23133,254.5,0,194,61,335.17
USW00014922,5,13,1,44.88523,-93.23133,254.5,0,228,100,299.96
USW00014922,5,14,1,44.88523,-93.23133,254.5,0,344,128,288.29
USW00014922,5,15,1,44.88523,-93.23133,254.5,0,344,211,292.62
USW00014922,5,16,1,44.88523,-93.23133,254.5,0,256,161,238.17
USW00014922,5,17,1,44.88523,-93.23133,254.5,0,250,128,299.92
USW00014922,5,18,1,44.88523,-93.23133,254.5,0,244,111,328.5
USW00014922,5,19,1,44.88523,-93.23133,254.5,10,261,133,247.33
USW00014922,5,20,1,44.88523,-93.23133,254.5,236,183,117,120.33
USW00014922,5,21,1,44.88523,-93.23133,254.5,81,167,83,188.75
USW00014922,5,22,1,44.88523,-93.23133,254.5,127,83,39,164.38
USW00014922,5,23,1,44.88523,-93.23133,254.5,64,111,22,229.83
USW00014922,5,24,1,44.88523,-93.23133,254.5,66,128,67,106
USW00014922,5,25,1,44.88523,-93.23133,254.5,175,139,106,147.17
USW00014922,5,26,1,44.88523,-93.23133,254.5,5,156,100,149.08
USW00014922,5,27,1,44.88523,-93.23133,254.5,0,183,89,274.88
USW00014922,5,28,1,44.88523,-93.23133,254.5,0,233,89,316.04
USW00014922,5,29,1,44.88523,-93.23133,254.5,0,217,117,313.38
USW00014922,5,30,1,44.88523,-93.23133,254.5,0,222,106,313.54
USW00014922,5,31,1,44.88523,-93.23133,254.5,0,189,117,238.25
USW00014922,6,1,1,44.88523,-93.23133,254.5,157,167,94,193.71
USW00014922,6,2,1,44.88523,-93.23133,254.5,0,183,83,223.96
USW00014922,6,3,1,44.88523,-93.23133,254.5,0,189,83,307.58
USW00014922,6,4,1,44.88523,-93.23133,254.5,0,194,94,276.62
USW00014922,6,5,1,44.88523,-93.23133,254.5,122,139,111,117.04
USW00014922,6,6,1,44.88523,-93.23133,254.5,3,172,122,125.62
USW00014922,6,7,1,44.88523,-93.23133,254.5,0,217,133,215.17
USW00014922,6,8,1,44.88523,-93.23133,254.5,0,256,122,344.29
USW00014922,6,9,1,44.88523,-93.23133,254.5,25,283,172,291.62
USW00014922,6,10,1,44.88523,-93.23133,254.5,58,272,183,269.25
USW00014922,6,11,1,44.88523,-93.23133,254.5,185,294,178,230.38
USW00014922,6,12,1,44.88523,-93.23133,254.5,53,256,156,275.25
USW00014922,6,13,1,44.88523,-93.23133,254.5,602,306,178,194.92
USW00014922,6,14,1,44.88523,-93.23133,254.5,196,261,178,211.17
USW00014922,6,15,1,44.88523,-93.23133,254.5,0,228,144,264.42
USW00014922,6,16,1,44.88523,-93.23133,254.5,5,256,133,331.96
USW00014922,6,17,1,44.88523,-93.23133,254.5,3,250,150,243.88
USW00014922,6,18,1,44.88523,-93.23133,254.5,74,306,161,248.42
USW00014922,6,19,1,44.88523,-93.23133,254.5,0,233,122,358.54
USW00014922,6,20,1,44.88523,-93.23133,254.5,0,261,139,318
USW00014922,6,21,1,44.88523,-93.23133,254.5,0,217,139,287.62
USW00014922,6,22,1,44.88523,-93.23133,254.5,0,233,111,331.54
USW00014922,6,23,1,44.88523,-93.23133,254.5,0,278,144,359.92
USW00014922,6,24,1,44.88523,-93.23133,254.5,0,300,183,254.67
USW00014922,6,25,1,44.88523,-93.23133,254.5,0,361,228,336.33
USW00014922,6,26,1,44.88523,-93.23133,254.5,0,322,239,285.58
USW00014922,6,27,1,44.88523,-93.23133,254.5,0,333,228,319.25
USW00014922,6,28,1,44.88523,-93.23133,254.5,0,322,217,344.08
USW00014922,6,29,1,44.88523,-93.23133,254.5,0,322,222,290.75
USW00014922,6,30,1,44.88523,-93.23133,254.5,130,306,200,297.88
USW00014922,7,1,1,44.88523,-93.23133,254.5,0,206,117,364.42
USW00014922,7,2,1,44.88523,-93.23133,254.5,0,194,128,120.96
USW00014922,7,3,1,44.88523,-93.23133,254.5,0,294,150,345.71
USW00014922,7,4,1,44.88523,-93.23133,254.5,0,261,172,362.83
USW00014922,7,5,1,44.88523,-93.23133,254.5,0,244,139,366
USW00014922,7,6,1,44.88523,-93.23133,254.5,0,317,156,249.83
USW00014922,7,7,1,44.88523,-93.23133,254.5,0,317,222,259.46
USW00014922,7,8,1,44.88523,-93.23133,254.5,0,339,217,342.92
USW00014922,7,9,1,44.88523,-93.23133,254.5,0,350,194,343.5
USW00014922,7,10,1,44.88523,-93.23133,254.5,0,306,206,356.75
USW00014922,7,11,1,44.88523,-93.23133,254.5,0,283,167,332.42
USW00014922,7,12,1,44.88523,-93.23133,254.5,0,294,183,340.29
USW00014922,7,13,1,44.88523,-93.23133,254.5,0,306,172,352.92
USW00014922,7,14,1,44.88523,-93.23133,254.5,0,317,194,266.08
USW00014922,7,15,1,44.88523,-93.23133,254.5,0,311,222,309.67
USW00014922,7,16,1,44.88523,-93.23133,254.5,0,317,200,268.88
USW00014922,7,17,1,44.88523,-93.23133,254.5,15,339,206,272.17
USW00014922,7,18,1,44.88523,-93.23133,254.5,86,344,194,313.46
USW00014922,7,19,1,44.88523,-93.23133,254.5,66,322,217,217.75
USW00014922,7,20,1,44.88523,-93.23133,254.5,0,300,233,214.46
USW00014922,7,21,1,44.88523,-93.23133,254.5,0,333,228,222.71
USW00014922,7,22,1,44.88523,-93.23133,254.5,251,311,211,238.67
USW00014922,7,23,1,44.88523,-93.23133,254.5,20,317,222,256.54
USW00014922,7,24,1,44.88523,-93.23133,254.5,10,250,183,187.08
USW00014922,7,25,1,44.88523,-93.23133,254.5,0,267,167,331.58
USW00014922,7,26,1,44.88523,-93.23133,254.5,0,250,161,272.79
USW00014922,7,27,1,44.88523,-93.23133,254.5,86,261,178,189.04
USW00014922,7,28,1,44.88523,-93.23133,254.5,3,267,194,183.17
USW00014922,7,29,1,44.88523,-93.23133,254.5,0,300,178,317.54
USW00014922,7,30,1,44.88523,-93.23133,254.5,0,344,222,272.21
USW00014922,7,31,1,44.88523,-93.23133,254.5,0,367,250,273.04
USW00014922,8,1,1,44.88523,-93.23133,254.5,48,300,244,115.25
USW00014922,8,2,1,44.88523,-93.23133,254.5,0,300,206,288.29
USW00014922,8,3,1,44.88523,-93.23133,254.5,0,317,200,316.42
USW00014922,8,4,1,44.88523,-93.23133,254.5,0,339,233,311.67
USW00014922,8,5,1,44.88523,-93.23133,254.5,0,367,250,306.62
USW00014922,8,6,1,44.88523,-93.23133,254.5,0,372,267,276.42
USW00014922,8,7,1,44.88523,-93.23133,254.5,0,367,244,310.08
USW00014922,8,8,1,44.88523,-93.23133,254.5,0,344,250,305.58
USW00014922,8,9,1,44.88523,-93.23133,254.5,0,283,178,245.38
USW00014922,8,10,1,44.88523,-93.23133,254.5,0,244,139,265.62
USW00014922,8,11,1,44.88523,-93.23133,254.5,0,267,133,308.33
USW00014922,8,12,1,44.88523,-93.23133,254.5,10,294,172,284.62
USW00014922,8,13,1,44.88523,-93.23133,254.5,0,256,133,316
USW00014922,8,14,1,44.88523,-93.23133,254.5,0,256,156,226.25
USW00014922,8,15,1,44.88523,-93.23133,254.5,8,228,172,161.42
USW00014922,8,16,1,44.88523,-93.23133,254.5,0,261,161,226.04
USW00014922,8,17,1,44.88523,-93.23133,254.5,183,283,139,270.12
USW00014922,8,18,1,44.88523,-93.23133,254.5,160,228,144,148.33
USW00014922,8,19,1,44.88523,-93.23133,254.5,0,261,139,297.25
USW00014922,8,20,1,44.88523,-93.23133,254.5,0,272,156,281.42
USW00014922,8,21,1,44.88523,-93.23133,254.5,8,267,178,252.54
USW00014922,8,22,1,44.88523,-93.23133,254.5,0,311,200,248.29
USW00014922,8,23,1,44.88523,-93.23133,254.5,0,300,206,264.25
USW00014922,8,24,1,44.88523,-93.23133,254.5,0,278,183,211.75
USW00014922,8,25,1,44.88523,-93.23133,254.5,0,283,183,215.75
USW00014922,8,26,1,44.88523,-93.23133,254.5,3,283,161,207.5
USW00014922,8,27,1,44.88523,-93.23133,254.5,0,289,183,270.88
USW00014922,8,28,1,44.88523,-93.23133,254.5,0,294,150,257.54
USW00014922,8,29,1,44.88523,-93.23133,254.5,168,267,172,155.75
USW00014922,8,30,1,44.88523,-93.23133,254.5,0,261,167,245.58
USW00014922,8,31,1,44.88523,-93.23133,254.5,0,211,128,281.67
USW00014922,9,1,1,44.88523,-93.23133,254.5,0,250,117,238.92
USW00014922,9,2,1,44.88523,-93.23133,254.5,0,300,167,248.21
USW00014922,9,3,1,44.88523,-93.23133,254.5,0,278,144,266.62
USW00014922,9,4,1,44.88523,-93.23133,254.5,0,278,133,263.08
USW00014922,9,5,1,44.88523,-93.23133,254.5,0,294,167,252.38
USW00014922,9,6,1,44.88523,-93.23133,254.5,0,261,189,154.25
USW00014922,9,7,1,44.88523,-93.23133,254.5,208,272,172,152.42
USW00014922,9,8,1,44.88523,-93.23133,254.5,18,178,144,102.29
USW00014922,9,9,1,44.88523,-93.23133,254.5,114,206,117,168.88
USW00014922,9,10,1,44.88523,-93.23133,254.5,0,211,117,256.75
USW00014922,9,11,1,44.88523,-93.23133,254.5,0,283,128,241.75
USW00014922,9,12,1,44.88523,-93.23133,254.5,0,233,133,239.42
USW00014922,9,13,1,44.88523,-93.23133,254.5,0,194,117,239.71
USW00014922,9,14,1,44.88523,-93.23133,254.5,10,139,100,87.12
USW00014922,9,15,1,44.88523,-93.23133,254.5,0,178,111,138.33
USW00014922,9,16,1,44.88523,-93.23133,254.5,8,161,139,88.08
USW00014922,9,17,1,44.88523,-93.23133,254.5,0,178,139,75.46
USW00014922,9,18,1,44.88523,-93.23133,254.5,0,178,144,123.17
USW00014922,9,19,1,44.88523,-93.23133,254.5,38,194,128,110.25
USW00014922,9,20,1,44.88523,-93.23133,254.5,79,194,106,136.96
USW00014922,9,21,1,44.88523,-93.23133,254.5,0,211,117,175.96
USW00014922,9,22,1,44.88523,-93.23133,254.5,414,144,94,49.04
USW00014922,9,23,1,44.88523,-93.23133,254.5,0,128,50,73.5
USW00014922,9,24,1,44.88523,-93.23133,254.5,0,139,22,225.29
USW00014922,9,25,1,44.88523,-93.23133,254.5,0,161,22,221.79
USW00014922,9,26,1,44.88523,-93.23133,254.5,0,200,50,211.67
USW00014922,9,27,1,44.88523,-93.23133,254.5,0,217,67,215.67
USW00014922,9,28,1,44.88523,-93.23133,254.5,0,194,56,216.33
USW00014922,9,29,1,44.88523,-93.23133,254.5,0,189,78,165.38
USW00014922,9,30,1,44.88523,-93.23133,254.5,0,244,83,188.08
USW00014922,10,1,1,44.88523,-93.23133,254.5,0,217,106,193.79
USW00014922,10,2,1,44.88523,-93.23133,254.5,0,300,89,145.42
USW00014922,10,3,1,44.88523,-93.23133,254.5,0,156,111,84.92
USW00014922,10,4,1,44.88523,-93.23133,254.5,0,139,56,128.33
USW00014922,10,5,1,44.88523,-93.23133,254.5,0,106,17,202.42
USW00014922,10,6,1,44.88523,-93.23133,254.5,0,78,-17,190.83
USW00014922,10,7,1,44.88523,-93.23133,254.5,0,133,-17,179.29
USW00014922,10,8,1,44.88523,-93.23133,254.5,3,183,67,74.42
USW00014922,10,9,1,44.88523,-93.23133,254.5,10,161,94,80.25
USW00014922,10,10,1,44.88523,-93.23133,254.5,102,178,78,46.33
USW00014922,10,11,1,44.88523,-93.23133,254.5,0,189,56,181.62
USW00014922,10,12,1,44.88523,-93.23133,254.5,0,189,78,153.54
USW00014922,10,13,1,44.88523,-93.23133,254.5,119,122,56,57.96
USW00014922,10,14,1,44.88523,-93.23133,254.5,5,111,56,61.96
USW00014922,10,15,1,44.88523,-93.23133,254.5,18,94,39,53.29
USW00014922,10,16,1,44.88523,-93.23133,254.5,0,94,6,153.33
USW00014922,10,17,1,44.88523,-93.23133,254.5,0,133,-6,168.08
USW00014922,10,18,1,44.88523,-93.23133,254.5,8,128,50,83.12
USW00014922,10,19,1,44.88523,-93.23133,254.5,0,167,22,143.08
USW00014922,10,20,1,44.88523,-93.23133,254.5,0,172,28,137.38
USW00014922,10,21,1,44.88523,-93.23133,254.5,0,156,33,136.88
USW00014922,10,22,1,44.88523,-93.23133,254.5,0,156,28,111.62
USW00014922,10,23,1,44.88523,-93.23133,254.5,33,167,106,120.17
USW00014922,10,24,1,44.88523,-93.23133,254.5,20,139,0,62.38
USW00014922,10,25,1,44.88523,-93.23133,254.5,8,39,6,55.38
USW00014922,10,26,1,44.88523,-93.23133,254.5,0,39,11,62.75
USW00014922,10,27,1,44.88523,-93.23133,254.5,0,67,-11,119.62
USW00014922,10,28,1,44.88523,-93.23133,254.5,0,183,22,139.75
USW00014922,10,29,1,44.88523,-93.23133,254.5,0,100,50,79.58
USW00014922,10,30,1,44.88523,-93.23133,254.5,0,94,56,46.17
USW00014922,10,31,1,44.88523,-93.23133,254.5,0,161,94,52.79
USW00014922,11,1,1,44.88523,-93.23133,254.5,0,200,94,119.67
USW00014922,11,2,1,44.88523,-93.23133,254.5,0,150,50,136.46
USW00014922,11,3,1,44.88523,-93.23133,254.5,0,194,28,130.62
USW00014922,11,4,1,44.88523,-93.23133,254.5,0,150,28,116.83
USW00014922,11,5,1,44.88523,-93.23133,254.5,0,217,39,125.25
USW00014922,11,6,1,44.88523,-93.23133,254.5,0,200,106,121.46
USW00014922,11,7,1,44.88523,-93.23133,254.5,3,189,72,93.83
USW00014922,11,8,1,44.88523,-93.23133,254.5,0,83,11,113.5
USW00014922,11,9,1,44.88523,-93.23133,254.5,0,133,11,99.58
USW00014922,11,10,1,44.88523,-93.23133,254.5,0,133,28,119.21
USW00014922,11,11,1,44.88523,-93.23133,254.5,0,133,0,117.5
USW00014922,11,12,1,44.88523,-93.23133,254.5,51,183,22,100.12
USW00014922,11,13,1,44.88523,-93.23133,254.5,0,161,100,53.54
USW00014922,11,14,1,44.88523,-93.23133,254.5,0,178,111,31.33
USW00014922,11,15,1,44.88523,-93.23133,254.5,0,178,67,86.62
USW00014922,11,16,1,44.88523,-93.23133,254.5,0,183,44,106.08
USW00014922,11,17,1,44.88523,-93.23133,254.5,0,200,89,104.04
USW00014922,11,18,1,44.88523,-93.23133,254.5,28,156,33,23.71
USW00014922,11,19,1,44.88523,-93.23133,254.5,0,50,-11,107.58
USW00014922,11,20,1,44.88523,-93.23133,254.5,0,89,-39,67.5
USW00014922,11,21,1,44.88523,-93.23133,254.5,0,156,6,101.17
USW00014922,11,22,1,44.88523,-93.23133,254.5,0,128,22,82.33
USW00014922,11,23,1,44.88523,-93.23133,254.5,160,122,44,74.17
USW00014922,11,24,1,44.88523,-93.23133,254.5,269,122,61,16.08
USW00014922,11,25,1,44.88523,-93.23133,254.5,3,61,0,27.96
USW00014922,11,26,1,44.88523,-93.23133,254.5,122,17,-11,36.33
USW00014922,11,27,1,44.88523,-93.23133,254.5,48,11,-11,17.67
USW00014922,11,28,1,44.88523,-93.23133,254.5,18,6,-11,20.25
USW00014922,11,29,1,44.88523,-93.23133,254.5,3,11,-22,44.67
USW00014922,11,30,1,44.88523,-93.23133,254.5,0,17,0,21.25
USW00014922,12,1,1,44.88523,-93.23133,254.5,0,0,-39,56
USW00014922,12,2,1,44.88523,-93.23133,254.5,0,78,-33,71
USW00014922,12,3,1,44.88523,-93.23133,254.5,0,83,-28,68.5
USW00014922,12,4,1,44.88523,-93.23133,254.5,3,94,56,61.38
USW00014922,12,5,1,44.88523,-93.23133,254.5,41,172,22,25.33
USW00014922,12,6,1,44.88523,-93.23133,254.5,0,67,-28,72.25
USW00014922,12,7,1,44.88523,-93.23133,254.5,3,11,-44,45.54
USW00014922,12,8,1,44.88523,-93.23133,254.5,0,6,-72,80.04
USW00014922,12,9,1,44.88523,-93.23133,254.5,0,78,-67,85.33
USW00014922,12,10,1,44.88523,-93.23133,254.5,0,50,-17,68.71
USW00014922,12,11,1,44.88523,-93.23133,254.5,0,83,-17,73.42
USW00014922,12,12,1,44.88523,-93.23133,254.5,0,44,-22,31.75
USW00014922,12,13,1,44.88523,-93.23133,254.5,0,-22,-56,22.33
USW00014922,12,14,1,44.88523,-93.23133,254.5,0,0,-39,27.62
USW00014922,12,15,1,44.88523,-93.23133,254.5,0,78,-11,58.21
USW00014922,12,16,1,44.88523,-93.23133,254.5,0,72,6,28.08
USW00014922,12,17,1,44.88523,-93.23133,254.5,0,61,-17,84.67
USW00014922,12,18,1,44.88523,-93.23133,254.5,0,50,-33,60.42
USW00014922,12,19,1,44.88523,-93.23133,254.5,0,33,-56,87.38
USW00014922,12,20,1,44.88523,-93.23133,254.5,0,33,-78,73.08
USW00014922,12,21,1,44.88523,-93.23133,254.5,0,17,-67,55.79
USW00014922,12,22,1,44.88523,-93.23133,254.5,104,44,-67,12.83
USW00014922,12,23,1,44.88523,-93.23133,254.5,25,-33,-128,65.92
USW00014922,12,24,1,44.88523,-93.23133,254.5,0,-72,-133,67.12
USW00014922,12,25,1,44.88523,-93.23133,254.5,0,-89,-139,73
USW00014922,12,26,1,44.88523,-93.23133,254.5,13,-61,-133,51.42
USW00014922,12,27,1,44.88523,-93.23133,254.5,0,-50,-100,53.25
USW00014922,12,28,1,44.88523,-93.23133,254.5,0,-89,-139,40.88
USW00014922,12,29,1,44.88523,-93.23133,254.5,0,-111,-156,74.46
USW00014922,12,30,1,44.88523,-93.23133,254.5,0,-94,-144,68.67
USW00014922,12,31,1,44.88523,-93.23133,254.5,0,-94,-172,86.83
USW00014922,1,1,2,44.88523,-93.23133,254.5,0,-94,-133,NA
USW00014922,1,2,2,44.88523,-93.23133,254.5,0,-94,-172,NA
USW00014922,1,3,2,44.88523,-93.23133,254.5,0,-33,-161,NA
USW00014922,1,4,2,44.88523,-93.23133,254.5,0,-11,-72,NA
USW00014922,1,5,2,44.88523,-93.23133,254.5,0,17,-39,NA
USW00014922,1,6,2,44.88523,-93.23133,254.5,0,0,-133,NA
USW00014922,1,7,2,44.88523,-93.23133,254.5,0,-17,-156,NA
USW00014922,1,8,2,44.88523,-93.23133,254.5,0,72,-22,NA
USW00014922,1,9,2,44.88523,-93.23133,254.5,0,94,11,NA
USW00014922,1,10,2,44.88523,-93.23133,254.5,0,33,-11,NA
USW00014922,1,11,2,44.88523,-93.23133,254.5,0,61,-22,NA
USW00014922,1,12,2,44.88523,-93.23133,254.5,0,39,-33,NA
USW00014922,1,13,2,44.88523,-93.23133,254.5,48,22,-44,NA
USW00014922,1,14,2,44.88523,-93.23133,254.5,30,-11,-28,NA
USW00014922,1,15,2,44.88523,-93.23133,254.5,0,-22,-72,NA
USW00014922,1,16,2,44.88523,-93.23133,254.5,8,-56,-100,NA
USW00014922,1,17,2,44.88523,-93.23133,254.5,0,-67,-133,NA
USW00014922,1,18,2,44.88523,-93.23133,254.5,0,-111,-189,NA
USW00014922,1,19,2,44.88523,-93.23133,254.5,13,-6,-106,NA
USW00014922,1,20,2,44.88523,-93.23133,254.5,0,6,-83,NA
USW00014922,1,21,2,44.88523,-93.23133,254.5,0,-6,-94,NA
USW00014922,1,22,2,44.88523,-93.23133,254.5,0,67,-44,NA
USW00014922,1,23,2,44.88523,-93.23133,254.5,0,11,-72,NA
USW00014922,1,24,2,44.88523,-93.23133,254.5,0,22,-128,NA
USW00014922,1,25,2,44.88523,-93.23133,254.5,0,78,-22,NA
USW00014922,1,26,2,44.88523,-93.23133,254.5,0,89,-11,NA
USW00014922,1,27,2,44.88523,-93.23133,254.5,0,17,-33,NA
USW00014922,1,28,2,44.88523,-93.23133,254.5,0,-28,-78,NA
USW00014922,1,29,2,44.88523,-93.23133,254.5,5,-56,-94,NA
USW00014922,1,30,2,44.88523,-93.23133,254.5,0,-61,-111,NA
USW00014922,1,31,2,44.88523,-93.23133,254.5,13,-33,-72,NA
USW00014922,2,1,2,44.88523,-93.23133,254.5,0,-28,-111,NA
USW00014922,2,2,2,44.88523,-93.23133,254.5,0,0,-122,NA
USW00014922,2,3,2,44.88523,-93.23133,254.5,0,-44,-128,NA
USW00014922,2,4,2,44.88523,-93.23133,254.5,0,-67,-172,NA
USW00014922,2,5,2,44.88523,-93.23133,254.5,0,-6,-111,NA
USW00014922,2,6,2,44.88523,-93.23133,254.5,0,50,-61,NA
USW00014922,2,7,2,44.88523,-93.23133,254.5,0,50,-28,NA
USW00014922,2,8,2,44.88523,-93.23133,254.5,0,100,-22,NA
USW00014922,2,9,2,44.88523,-93.23133,254.5,5,39,6,NA
USW00014922,2,10,2,44.88523,-93.23133,254.5,0,6,-56,NA
USW00014922,2,11,2,44.88523,-93.23133,254.5,0,61,-61,NA
USW00014922,2,12,2,44.88523,-93.23133,254.5,0,22,-83,NA
USW00014922,2,13,2,44.88523,-93.23133,254.5,0,67,-83,NA
USW00014922,2,14,2,44.88523,-93.23133,254.5,0,83,6,NA
USW00014922,2,15,2,44.88523,-93.23133,254.5,0,61,-11,NA
USW00014922,2,16,2,44.88523,-93.23133,254.5,0,50,-17,NA
USW00014922,2,17,2,44.88523,-93.23133,254.5,0,67,-56,NA
USW00014922,2,18,2,44.88523,-93.23133,254.5,13,94,22,NA
USW00014922,2,19,2,44.88523,-93.23133,254.5,36,56,11,NA
USW00014922,2,20,2,44.88523,-93.23133,254.5,30,11,-22,NA
USW00014922,2,21,2,44.88523,-93.23133,254.5,5,6,-61,NA
USW00014922,2,22,2,44.88523,-93.23133,254.5,0,28,-94,NA
USW00014922,2,23,2,44.88523,-93.23133,254.5,0,106,22,NA
USW00014922,2,24,2,44.88523,-93.23133,254.5,10,39,-50,NA
USW00014922,2,25,2,44.88523,-93.23133,254.5,0,-44,-94,NA
USW00014922,2,26,2,44.88523,-93.23133,254.5,5,-67,-122,NA
USW00014922,2,27,2,44.88523,-93.23133,254.5,0,-50,-161,NA
USW00014922,2,28,2,44.88523,-93.23133,254.5,0,-44,-122,NA
USW00014922,3,1,2,44.88523,-93.23133,254.5,0,-89,-161,NA
USW00014922,3,2,2,44.88523,-93.23133,254.5,0,-61,-139,NA
USW00014922,3,3,2,44.88523,-93.23133,254.5,0,-139,-194,NA
USW00014922,3,4,2,44.88523,-93.23133,254.5,0,-61,-172,NA
USW00014922,3,5,2,44.88523,-93.23133,254.5,23,-50,-89,NA
USW00014922,3,6,2,44.88523,-93.23133,254.5,0,-44,-89,NA
USW00014922,3,7,2,44.88523,-93.23133,254.5,15,-22,-94,NA
USW00014922,3,8,2,44.88523,-93.23133,254.5,112,0,-56,NA
USW00014922,3,9,2,44.88523,-93.23133,254.5,58,-6,-139,NA
USW00014922,3,10,2,44.88523,-93.23133,254.5,0,-78,-156,NA
USW00014922,3,11,2,44.88523,-93.23133,254.5,0,0,-78,NA
USW00014922,3,12,2,44.88523,-93.23133,254.5,0,78,-72,NA
USW00014922,3,13,2,44.88523,-93.23133,254.5,20,44,-6,NA
USW00014922,3,14,2,44.88523,-93.23133,254.5,91,6,-33,NA
USW00014922,3,15,2,44.88523,-93.23133,254.5,23,11,-56,NA
USW00014922,3,16,2,44.88523,-93.23133,254.5,0,28,-111,NA
USW00014922,3,17,2,44.88523,-93.23133,254.5,0,44,-6,NA
USW00014922,3,18,2,44.88523,-93.23133,254.5,0,33,-39,NA
USW00014922,3,19,2,44.88523,-93.23133,254.5,0,33,-28,NA
USW00014922,3,20,2,44.88523,-93.23133,254.5,8,22,-106,NA
USW00014922,3,21,2,44.88523,-93.23133,254.5,0,-94,-144,NA
USW00014922,3,22,2,44.88523,-93.23133,254.5,0,-44,-128,NA
USW00014922,3,23,2,44.88523,-93.23133,254.5,0,17,-89,NA
USW00014922,3,24,2,44.88523,-93.23133,254.5,0,-17,-100,NA
USW00014922,3,25,2,44.88523,-93.23133,254.5,0,-11,-122,NA
USW00014922,3,26,2,44.88523,-93.23133,254.5,0,39,-89,NA
USW00014922,3,27,2,44.88523,-93.23133,254.5,0,117,-28,NA
USW00014922,3,28,2,44.88523,-93.23133,254.5,0,111,44,NA
USW00014922,3,29,2,44.88523,-93.23133,254.5,0,106,11,NA
USW00014922,3,30,2,44.88523,-93.23133,254.5,0,67,0,NA
USW00014922,3,31,2,44.88523,-93.23133,254.5,0,17,-33,NA
